__time,amount,coa.groupHead,coa.groupHeadName,coa.id,coa.majorHead,coa.majorHeadName,coa.minorHead,coa.minorHeadName,coa.objectHead,coa.objectHeadName,coa.subHead,coa.subHeadName,coa.subMajorHead,coa.subMajorHeadName,department.code,department.id,department.name,eventId,eventTime,eventType,expenditure.code,expenditure.id,expenditure.name,expenditure.type,fromBillingPeriod,government.id,government.name,id,project.code,project.departmentId,project.expenditureId,project.id,project.name,referenceId,tenantId,toBillingPeriod,version,departmentEntity.code,departmentEntity.name,departmentEntity.hierarchyLevel,departmentEntity.ancestry[0].code,departmentEntity.ancestry[0].name,departmentEntity.ancestry[0].hierarchyLevel,departmentEntity.ancestry[1].code,departmentEntity.ancestry[1].name,departmentEntity.ancestry[1].hierarchyLevel,departmentEntity.ancestry[2].code,departmentEntity.ancestry[2].name,departmentEntity.ancestry[2].hierarchyLevel,departmentEntity.ancestry[3].code,departmentEntity.ancestry[3].name,departmentEntity.ancestry[3].hierarchyLevel,departmentEntity.ancestry[4].code,departmentEntity.ancestry[4].name,departmentEntity.ancestry[4].hierarchyLevel,departmentEntity.ancestry[5].code,departmentEntity.ancestry[5].name,departmentEntity.ancestry[5].hierarchyLevel,departmentEntity.ancestry[6].code,departmentEntity.ancestry[6].name,departmentEntity.ancestry[6].hierarchyLevel,Total_Receipt,Total_Payment,Total_Bill,Total_Demand,Total_Expenditure,Total_Revenue,Fiscal_Position,Cash_Position
1630060884515,359,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,a418c7b4-7948-41e0-b956-e0de1a1b3b35,1612699530000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1607592464000,pb,Punjab,e7040667-4ab1-4fa2-abb4-7917bbf2bb10,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,562ad443-0aec-4bfc-b456-fc1fc933f5fb,pb,1610498460000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060884700,633,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,5d282da5-e673-42fa-bb9f-390f216fa1d2,1611644428000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1619147359000,pb,Punjab,db8b653a-140b-4f44-ab7d-feeff00e0ff6,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,28c737eb-2727-48d0-be3b-2447e42fa0bf,pb,1616885334000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060884700,896,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,5d282da5-e673-42fa-bb9f-390f216fa1d2,1611644428000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1622585885000,pb,Punjab,3e085885-c2f3-4687-83ad-2d1de290f7a1,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,28c737eb-2727-48d0-be3b-2447e42fa0bf,pb,1599279072000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060884913,114,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,52459b67-9633-4eef-b12d-64d655ccab9a,1604610717000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1607159701000,pb,Punjab,93edf463-4f98-4450-abd6-7bc669b8f828,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,0e7ac714-0688-4a82-9c82-6ee19f63e0c4,pb,1625501690000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060885093,455,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,417b719f-5e62-476c-9253-6e021bc6aa93,1626723576000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1623610373000,pb,Punjab,7e5d7f78-af71-4b8d-a14b-0ac3bdb7ab57,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,dc030541-8212-4da2-801c-6af0faa37a22,pb,1595531393000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060885379,115,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,710dcfc1-8727-47f4-a18a-660e370edf04,1598818144000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1620996344000,pb,Punjab,ceaf7bfa-dc47-4cf1-ba41-e8691ae1aa3d,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,e33edc50-a56a-48b1-94bb-e3736190409b,pb,1595753760000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060885379,593,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,710dcfc1-8727-47f4-a18a-660e370edf04,1598818144000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1598683352000,pb,Punjab,28c66cbd-f338-46ea-b4cf-879482cf1244,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,e33edc50-a56a-48b1-94bb-e3736190409b,pb,1619513160000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060885582,913,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,c8b3b98d-fb59-4b07-b9e8-c4a3a023cc9d,1602154091000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1606014896000,pb,Punjab,c3905194-15a8-4438-9b05-792fd212635b,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,e005c3f5-de80-4eac-96cc-dbb87754ed43,pb,1626462082000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060885774,502,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,5d8d30af-1197-42eb-a532-76bf2f4defe1,1626018456000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1607203469000,pb,Punjab,1ed2fa30-709e-4fba-b4cd-13b724e54885,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,51ee0886-539f-4716-9e90-300b2331ffaf,pb,1625225994000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060885950,594,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,35389022-85c6-4544-975c-e38ad1f67553,1601114270000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1593429997000,pb,Punjab,d0b98239-f8f0-45bc-bb90-2fcc8c735701,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,963b1263-becd-4956-a280-3a4fbaf6f221,pb,1618845457000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060885950,963,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,35389022-85c6-4544-975c-e38ad1f67553,1601114270000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1606487045000,pb,Punjab,b10552e5-87a6-4e03-a454-c60142263c3c,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,963b1263-becd-4956-a280-3a4fbaf6f221,pb,1603403954000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060886130,385,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,3b458e82-1868-44e1-80f2-7f12346796ef,1625721076000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1623055312000,pb,Punjab,09795108-1e17-4e36-b62a-3f4645762935,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,44b52bac-6a3a-42bf-b885-f141bfa7aef7,pb,1605791309000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060886130,920,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,3b458e82-1868-44e1-80f2-7f12346796ef,1625721076000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1610305755000,pb,Punjab,d6b5b820-4815-40e8-9144-712743a8310e,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,44b52bac-6a3a-42bf-b885-f141bfa7aef7,pb,1612553706000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060886305,877,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,3b6623d6-0aa8-4ccf-a984-9e269edea8b3,1605656817000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1616307157000,pb,Punjab,6f95241f-eae3-417b-8a46-2a549da909fd,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,779c02dc-ef5c-419b-97da-2f4e203e159e,pb,1619715567000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060886512,996,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,32829687-6df8-4cdd-b221-f68da7b078c6,1618747163000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1613434708000,pb,Punjab,49f222f4-6ee8-4a5b-b2a1-9c76ced7265f,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,3d9898e0-e685-4788-b117-677cc339f98a,pb,1604808218000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060886700,412,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,ba652329-9f27-41ed-9999-6bd878f9968e,1620495509000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1612100637000,pb,Punjab,875e5c7c-dfc8-478e-8fe9-4de36230b93f,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,1a0e1c3e-c7a2-4658-aa85-8f84180d3c0d,pb,1611705080000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060886885,154,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,d1457e26-c444-44dd-b9e1-96f326beb3e1,1620716159000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1614954633000,pb,Punjab,10c35ab1-eacd-4b71-8712-88490de7ce78,7402,,,3704522a-5e49-45b3-8b97-5b7333a4f431,NARD,5c836fb0-e03a-4dcf-8928-5b81faadddcf,pb,1627437366000,0.0.3,7402,NARD,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7402,NARD,6,220543,213493,0,0,0,0,0,7050
1630060887078,497,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,fe658e79-97c9-4fe5-bd2e-f3673104e8a4,1625079153000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1619820153000,pb,Punjab,d6bfc26e-03ea-449e-b199-fd7f06d6af19,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,3e77a7c1-3d61-4a5d-87e5-2e31dfbaf2fa,pb,1608088802000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060887281,541,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,9bba4e99-0785-45b4-b0e7-0c63facd737b,1598408886000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1609872079000,pb,Punjab,6a1e8eba-9ffe-4bb5-8409-6a21e72175e4,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,bffe6560-9db9-4ea6-9b0d-492ca6780590,pb,1597378243000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060887456,339,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,47243714-7707-4394-a9f8-2103c7ddbaa3,1604265445000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1607311392000,pb,Punjab,9334d44f-0770-4f81-a2c8-5ed21fb6085e,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,69ae5b4b-9095-40f8-95b5-0a3f464bdf1f,pb,1608399158000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060887654,727,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,8fa2fb0f-13f5-4e52-a622-7d8f33f8993f,1620579654000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1605949278000,pb,Punjab,824e99af-902e-44b3-a38c-06666da967a8,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,43aceca5-c0c9-4092-a6a4-18da221974ed,pb,1600270588000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060887654,802,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,8fa2fb0f-13f5-4e52-a622-7d8f33f8993f,1620579654000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1602167773000,pb,Punjab,dc620475-551a-40d3-be41-3fe3574c2660,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,43aceca5-c0c9-4092-a6a4-18da221974ed,pb,1608596890000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060887834,496,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,21b5eb7b-089a-419b-b9ef-10540837ec2a,1614863883000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1613397034000,pb,Punjab,c6607f6f-4b21-439f-8419-694d89f0e993,7382,,,74c62227-d91a-4301-9592-2c9178af002d,MASSEWAL,6aa5b3e4-9730-4c76-a922-bbfff68a0e6e,pb,1617548549000,0.0.3,7382,MASSEWAL,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7382,MASSEWAL,6,233657,193178,0,0,0,0,0,40479
1630060888020,131,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,66ea0edc-fc41-46f9-aa78-ba1854142de3,1602387674000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1607276649000,pb,Punjab,719931f5-ba6c-4043-bcb0-048e9c341b0b,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,fba917a9-627c-4157-bb3e-bf496bc72361,pb,1620604168000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060888020,320,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,66ea0edc-fc41-46f9-aa78-ba1854142de3,1602387674000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1620621031000,pb,Punjab,3e391fc4-e154-4c21-8b1e-a98e3b261349,7378,,,78582188-0130-4260-9ad1-9095163ef3ae,MAJHER,fba917a9-627c-4157-bb3e-bf496bc72361,pb,1605120923000,0.0.3,7378,MAJHER,6,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,DIV23SD02,Sub Division Sri Anandpur Sahib,4,S557,Kiratpur Sahib,5,7378,MAJHER,6,185862,197364,0,0,0,0,0,-11502
1630060888193,568,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,7a35c736-6675-46c6-96dd-bc83d5d1eccf,1605537194000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1608617828000,pb,Punjab,1d0774b4-d321-4818-ac18-d37210833df3,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,47294a5c-21d2-4d12-9489-e5eff806ab36,pb,1626604114000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
1630060888193,673,0,groupHeadName,23d38475-80a4-486d-9946-da890e165dfa,1101,Water Charges,99,minorHeadName,1,objectHeadName,1,subHeadName,11,subMajorHeadName,DWSS,b32f0cc1-f4b1-4503-95d6-fdf04d0ea2d4,Department of Water Supply and Sanitation,7a35c736-6675-46c6-96dd-bc83d5d1eccf,1605537194000,Receipt,0,910f4d23-fc63-48fb-a8fb-f0ad567b788a,Jal Jeevan Mission,SCHEME,1615072293000,pb,Punjab,dd3108aa-d520-4c03-b1fa-3598a40ad740,DIV23,,,3cf6daa4-b64a-458a-8e4b-536abb749bc3,Sri Anandpur Sahib,47294a5c-21d2-4d12-9489-e5eff806ab36,pb,1611116533000,0.0.3,DIV23,Sri Anandpur Sahib,3,DWSS,Department of Water Supply and Sanitation,0,Z02,South,1,C05,Chandigarh,2,DIV23,Sri Anandpur Sahib,3,,,,,,,,,,206077,203327,0,0,0,0,0,2750
